label,fault_detail,load_nm,aceleracao_x_mancal_a,aceleracao_y_mancal_a,aceleracao_x_mancal_b,aceleracao_y_mancal_b,temperatura_mancal_a,temperatura_mancal_b,corrente_fase_u,corrente_fase_v,corrente_fase_w,temperatura_mancal_a_valida,temperatura_mancal_b_valida,corrente_fase_u_valida,corrente_fase_v_valida,corrente_fase_w_valida
desgaste_rolamento,BPFI_03,0,-2455,319,2318,659,27550,27472,1299,15535,-16841,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,4896,-3352,1665,178,27550,27472,2775,15428,-17356,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3726,-1067,1938,-1197,27550,27472,2682,16041,-17641,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2205,2285,629,2322,27550,27472,781,16267,-17770,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,4722,-1704,-914,2131,27550,27472,794,16075,-17909,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-269,1052,-1169,-685,27550,27472,2571,15695,-18320,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4279,4636,-2300,2410,27550,27472,3327,15288,-18709,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-887,-690,-2235,2892,27550,27472,2735,15537,-17843,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2008,-280,-799,1939,27550,27472,2508,15557,-17310,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4157,2259,-625,1857,27550,27472,3648,14766,-18425,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2689,-1091,-969,-2927,27550,27472,4787,14653,-19546,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-780,-1413,396,-2297,27550,27472,3990,15289,-19185,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2974,1704,308,2189,27550,27472,2853,15347,-17959,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,466,-1433,905,433,27550,27472,3967,14639,-18559,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,4005,-2262,937,2070,27550,27472,5350,14035,-19582,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3330,384,-511,-200,27550,27472,5181,14157,-19367,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,4340,-919,226,-8015,27550,27472,4006,14523,-18512,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,4166,-1220,-69,-5376,27550,27472,4687,14141,-19000,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-992,1601,177,-412,27550,27472,6220,13653,-20028,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1275,221,2810,585,27550,27472,6382,13516,-20146,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2719,-797,2686,3306,27550,27472,4849,13473,-18611,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4183,968,1306,1289,27550,27472,4694,13155,-17913,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2460,-58,3364,-2323,27550,27472,6218,12800,-19013,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-25,-710,1588,1005,27550,27472,7154,12414,-19961,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,426,1408,-666,1465,27550,27472,8117,12751,-19484,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2402,1226,-1697,1856,27550,27472,8097,13150,-19046,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3209,-72,-3351,4856,27550,27472,7668,12680,-20339,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1637,1307,-3892,2267,27550,27472,8668,11905,-20693,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,863,966,-3543,897,27550,27472,7673,11966,-19743,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2075,-1317,-3981,106,27550,27472,5838,11873,-18525,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-60,-225,-1704,-3224,27550,27472,6393,10872,-18318,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1388,602,-625,-1313,27550,27472,8258,10740,-19177,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-888,-1533,537,-733,27550,27472,8579,10983,-19515,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2605,-783,3459,-3500,27550,27472,8049,11498,-19494,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4464,794,3898,-202,27550,27472,8962,11256,-20424,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2063,-1014,3842,-743,27550,27472,10479,10486,-21545,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-56,-963,4617,-2833,27550,27472,10482,9994,-20893,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,135,925,1469,33,27550,27472,8919,10080,-18935,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2890,92,-439,-512,27550,27472,8287,9606,-17917,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,4426,-795,-1847,-607,27550,27472,9337,8975,-18263,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2355,347,-3465,2768,27550,27472,10913,8703,-19612,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,820,66,-3444,1481,27550,27472,11067,9378,-19777,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,255,-829,-2887,997,27550,27472,10742,10054,-20018,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1083,-69,-1317,843,27550,27472,12116,9581,-21889,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1198,464,657,-641,27550,27472,12765,8662,-21745,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-48,-19,878,978,27550,27472,11365,8406,-19994,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-67,419,1451,2252,27550,27472,10032,8449,-18535,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-861,997,2461,1508,27550,27472,10283,7322,-17592,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1488,838,1144,4132,27550,27472,11519,6880,-18409,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1173,225,767,1680,27550,27472,12106,7237,-19393,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-759,110,-147,-1511,27550,27472,11934,7868,-20032,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-541,297,-1320,236,27550,27472,13055,8013,-21348,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,596,-363,-826,-248,27550,27472,14123,7301,-21794,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1369,-1002,-351,-1104,27550,27472,13851,6397,-20170,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-246,-561,-675,-2126,27550,27472,12688,6335,-18637,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1075,-592,466,-5686,27550,27472,11785,5834,-17529,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-551,-1055,904,-5327,27550,27472,12430,4939,-17174,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1082,-298,1729,-2189,27550,27472,13892,4694,-18427,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-728,385,2539,81,27550,27472,14111,5180,-19307,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1251,77,622,3050,27550,27472,14119,5902,-20125,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1959,304,705,2508,27550,27472,15397,5517,-21131,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,994,858,451,725,27550,27472,15710,4282,-20252,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1479,391,-2570,1763,27550,27472,14646,4032,-18989,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1518,-100,-3850,2211,27550,27472,13680,4250,-18138,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,306,305,-3316,2709,27550,27472,13779,3075,-16870,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-115,520,-2937,2255,27550,27472,14747,2300,-16938,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,420,-156,-2003,411,27550,27472,15445,2680,-18157,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-675,119,447,-1934,27550,27472,15293,3589,-19091,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1772,638,2081,-2905,27550,27472,16386,3913,-19958,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1628,181,3441,-1688,27550,27472,17273,2853,-19682,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-756,-354,3260,918,27550,27472,16908,1780,-18417,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1603,147,2755,-653,27550,27472,15925,2120,-17779,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1183,267,1205,-1705,27550,27472,15210,1836,-17094,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,656,-443,-323,338,27550,27472,15689,274,-16007,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1071,-829,-912,-2443,27550,27472,16838,-417,-16571,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,653,-470,-2068,-2743,27550,27472,16739,827,-17788,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1190,-719,-2756,604,27550,27472,16578,2047,-18841,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1210,-1041,-1613,-956,27550,27472,17831,1208,-19201,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,172,-189,-1138,-179,27550,27472,17998,-250,-17772,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-542,632,-1865,2332,27550,27472,17391,-341,-17182,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,461,-14,-758,-1160,27550,27472,16491,186,-16840,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,617,-16,660,-217,27550,27472,16617,-677,-15930,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-626,789,1360,2783,27550,27472,17094,-2086,-15504,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,203,10,2242,1552,27550,27472,17430,-2011,-16154,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,952,-520,1554,3610,27550,27472,17450,-364,-17280,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1219,868,526,3615,27550,27472,17668,-229,-17684,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-757,817,598,-164,27550,27472,18249,-1684,-16964,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,535,-261,199,1840,27550,27472,18684,-2409,-16004,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-832,633,236,404,27550,27472,16458,-461,-17447,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1350,681,1135,-2159,27550,27472,15573,-281,-17500,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,218,-691,713,1280,27550,27472,17798,-3027,-15011,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-625,-333,1379,-641,27550,27472,18779,-4024,-14881,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2798,466,1203,-2962,27550,27472,18450,-3044,-15561,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1789,-529,-593,-38,27550,27472,17759,-1869,-16158,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4673,-1459,-494,-2521,27550,27472,18528,-2857,-15925,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,871,-773,-257,-3637,27550,27472,19263,-4332,-15112,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,9491,2047,-2335,-851,27550,27472,19051,-4300,-15063,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,4482,1330,-2654,-2463,27550,27472,18199,-3280,-15333,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,8177,104,-2260,869,27550,27472,18478,-3796,-14848,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1293,-864,-1673,3117,27550,27472,19393,-5261,-14137,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4949,-2147,-612,-282,27550,27472,19549,-5562,-14110,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2129,-2134,-739,574,27550,27472,18999,-3952,-14319,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4523,749,-104,-246,27550,27472,18972,-3888,-14202,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2977,682,4484,-2215,27550,27472,19670,-5870,-13941,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1676,261,2774,4852,27548,27466,20432,-6930,-13548,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4108,1262,-1669,4385,27547,27459,19760,-5732,-14014,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2184,1374,1554,-3623,27547,27459,19212,-5184,-14311,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2033,-1427,448,-1379,27547,27459,20302,-6994,-13676,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2655,2240,-2787,-695,27547,27459,20882,-8372,-13021,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3402,2830,-128,958,27547,27459,19990,-7440,-13045,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,5147,-298,-1230,3487,27547,27459,18702,-5894,-13129,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,5857,-348,-3173,213,27547,27459,18915,-6748,-12483,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,388,-282,4,-2141,27547,27459,20064,-8277,-11991,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2910,-3835,1935,-2624,27547,27459,20266,-8356,-12209,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1344,-2017,1173,-3741,27547,27459,19904,-7553,-12733,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3595,-47,1987,2475,27547,27459,20556,-8249,-12520,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3272,-476,2700,3216,27547,27459,21790,-9880,-12049,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1193,1138,2672,-2045,27547,27459,21118,-9936,-11481,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1693,1429,722,3534,27547,27459,19008,-8047,-11305,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1566,-59,845,-153,27547,27459,18335,-7521,-11094,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2172,-246,-646,-3982,27547,27459,19025,-8868,-10446,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2475,47,-3524,3836,27547,27459,20244,-10472,-9988,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,157,-421,-2686,1105,27547,27459,20237,-9691,-10610,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-238,446,-1450,-79,27547,27459,20248,-9180,-11225,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1793,505,-2533,4733,27547,27459,21689,-11294,-10694,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1222,-335,1524,-3568,27547,27459,21559,-11977,-9633,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3020,-885,465,-4054,27547,27459,20043,-10580,-9345,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3506,1086,303,2059,27547,27459,18458,-9201,-9421,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1311,-147,4240,-2689,27547,27459,17995,-9672,-8691,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1526,309,147,3546,27547,27459,19193,-11061,-8298,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1138,2565,1110,5519,27547,27459,19969,-11499,-8508,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3051,839,3031,-1055,27547,27459,20256,-11220,-9281,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3409,-1111,-1460,-264,27547,27459,21300,-12159,-9467,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2914,78,-1343,-1277,27547,27459,21847,-13366,-8793,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3391,-1813,-760,-4192,27547,27459,20381,-13126,-7926,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1373,-1902,-3445,-3418,27547,27459,18824,-11621,-7853,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-63,102,-3343,-826,27547,27459,17676,-10633,-7323,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1534,-86,-2276,-892,27547,27459,17733,-11429,-6486,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-870,21,-823,-3346,27547,27459,19286,-13017,-6380,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1245,569,262,-1602,27547,27459,19729,-12690,-7258,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1516,599,937,751,27547,27459,20367,-12612,-8101,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,99,-117,3087,200,27547,27459,21692,-14438,-7708,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,12,-355,3614,3132,27547,27459,20832,-14739,-6533,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1135,815,1940,6128,27547,27459,19277,-13416,-6045,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2,868,3129,3021,27547,27459,18295,-12381,-6053,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,910,-562,2342,1851,27547,27459,17613,-12454,-4873,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1129,226,-740,2633,27547,27459,18151,-13491,-4268,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,734,-1,-1252,-2627,27547,27459,18971,-14278,-4827,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,734,-580,-2763,-2156,27547,27459,19651,-14223,-5772,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,37,-97,-3758,-1167,27547,27459,20991,-15196,-6190,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2360,905,-2650,-4638,27547,27459,20728,-15949,-5163,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1963,587,-2171,-1296,27547,27459,18784,-15655,-3451,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-211,-128,-249,1416,27547,27459,18073,-14553,-3694,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-712,-5,2166,-287,27547,27459,17480,-13798,-3871,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,578,47,2167,3870,27547,27459,16946,-14512,-2608,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1889,-1295,3852,957,27547,27459,17743,-15763,-2148,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,627,-727,3834,-2656,27547,27459,18456,-15642,-3233,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1183,-9,188,2937,27547,27459,19331,-15609,-4226,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,576,-614,609,344,27547,27459,19721,-16662,-3308,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-114,-556,-1149,-179,27547,27459,18508,-16910,-1797,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,310,-12,-3635,2490,27547,27459,17760,-16371,-1670,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-937,157,-2117,-4152,27547,27459,17307,-15604,-2056,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-743,232,-1781,-4459,27547,27459,16485,-15697,-1131,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-19,528,-2151,1153,27547,27459,16427,-16492,-119,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1768,1068,860,-1426,27547,27459,17278,-17183,-284,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-870,840,1981,3517,27547,27459,18190,-17030,-1570,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-17,-72,1470,6073,27547,27459,18557,-17156,-1827,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,326,271,2395,-2557,27547,27459,17931,-17620,-498,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,666,41,626,170,27547,27459,16857,-17932,812,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,770,-444,-779,1296,27547,27459,16602,-17179,48,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1395,-242,-854,-2602,27547,27459,16385,-16496,-284,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,347,346,-2724,1647,27547,27459,15530,-17085,1387,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-252,-73,-2649,-1265,27547,27459,15723,-18160,2169,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1093,-630,-1047,-6332,27547,27459,16591,-18042,995,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-504,-319,-912,-1397,27547,27459,17260,-17560,-59,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-967,-114,676,-1869,27547,27459,17020,-18181,915,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1049,-924,2570,-1158,27547,27459,16001,-18740,2469,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,77,-121,1487,4506,27547,27459,15801,-18532,2537,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-46,504,2312,1232,27547,27459,15882,-17839,1740,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,648,-176,2235,-1001,27547,27459,15373,-18062,2329,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,414,-282,-55,608,27547,27459,14687,-18817,3809,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-981,621,-1316,-2068,27547,27459,15097,-19305,4010,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-51,-186,-1235,1474,27547,27459,16200,-19049,2196,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-285,-174,-1322,2480,27547,27459,16029,-18925,2019,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,361,-168,-483,-296,27547,27459,15179,-19548,3915,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2135,975,-865,4433,27547,27459,14605,-20245,4890,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2543,-1483,500,1028,27547,27459,14910,-19531,3719,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-807,-197,2032,-3228,27547,27459,15116,-18881,3312,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,10223,-7351,-371,2994,27547,27459,14470,-19681,4963,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-9838,8492,839,-1474,27547,27459,13888,-20606,6565,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-16904,17585,1461,-3600,27547,27459,14262,-20290,5827,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,22832,-16169,-1387,3323,27547,27459,14637,-19212,4424,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3312,2610,-1169,-445,27547,27459,14078,-19479,5300,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-24937,16406,-604,-431,27547,27459,13471,-20575,6913,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,18033,-22448,-1776,3040,27547,27459,13515,-20666,6986,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,4309,-9867,662,-2520,27547,27459,13949,-19976,5897,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-17350,14189,1131,-2652,27547,27459,13718,-20317,6338,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,9333,-8891,-222,-1507,27547,27459,13142,-21432,8017,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,13803,-7001,896,-1528,27547,27459,12884,-21530,8509,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-12133,13616,1544,3972,27547,27459,12952,-20292,6720,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,6148,-2351,625,1143,27547,27459,12717,-19457,6045,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,9913,-7364,-952,-4032,27547,27459,12182,-19964,7543,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-6077,10782,-1978,-2417,27547,27459,11709,-21049,9146,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4051,5717,-1584,-3638,27547,27459,12201,-20800,8215,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,6024,-3273,516,5125,27547,27459,12658,-20561,7470,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-8980,5217,-200,12041,27547,27459,12210,-21630,9188,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3136,-556,661,-301,27547,27459,11556,-22226,10597,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1037,-9982,-101,-1725,27547,27459,11546,-21383,9537,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2441,-1541,743,1464,27547,27459,11415,-19530,7603,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,918,-746,1207,-5080,27547,27459,10779,-19115,8000,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,6433,-3651,-2873,2361,27547,27459,10348,-20252,9609,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2005,6173,-1000,7219,27547,27459,10379,-20887,10145,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3216,4297,-2041,-2742,27547,27459,11016,-20875,9620,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3952,-3301,-4182,-6074,27547,27459,11037,-21562,10322,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-6453,2711,-346,-6159,27547,27459,10579,-23029,12234,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4218,1743,1208,-7980,27547,27459,10139,-22220,12509,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,6108,-7138,1533,-1918,27547,27459,10122,-20318,10378,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-5439,1456,6038,2844,27547,27459,9558,-19023,8966,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4288,4252,6844,974,27547,27459,8780,-19109,9875,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,8120,-6292,1996,-184,27547,27459,8597,-20584,11612,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-242,-2094,3625,-964,27547,27459,9316,-20781,11211,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-6130,6197,-18,-987,27547,27459,9892,-21160,11033,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,8489,-3209,-5216,377,27547,27459,9566,-22743,12941,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,5433,-2093,-4562,6187,27547,27459,8643,-22571,13633,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4612,8204,-5482,8639,27547,27459,8352,-21027,12343,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1044,2277,-5012,4986,27547,27459,8358,-19661,10984,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,4209,-5411,-2577,6664,27547,27459,7355,-18889,10696,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-7012,1717,-454,1230,27547,27459,6805,-19399,11738,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-7933,1886,3163,-9335,27547,27459,7105,-20276,12731,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3376,-6226,5631,-3399,27547,27459,7839,-20754,12609,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1244,-1348,5756,-1860,27547,27459,8136,-21800,13408,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-7082,6904,5356,-6481,27547,27459,7407,-22250,14562,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2705,-488,1740,2703,27547,27459,6114,-20893,14511,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,5720,-3645,-1552,1042,27547,27459,6192,-19856,13008,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-6306,4890,-2421,-4970,27547,27459,6210,-18994,12106,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1771,854,-5961,1684,27547,27459,5231,-18387,12787,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,7990,-7336,-4183,-1820,27547,27459,4865,-19214,14108,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-93,384,-3012,507,27547,27459,5728,-19806,14043,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3966,3210,-1676,8479,27547,27459,6390,-20619,14113,True,True,True,True,True
